"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"TRIP","TripAdvisor Inc","","12/07/2011","US Equity","Common stocks","Mid cap","Communication Services","US8969452015","B6ZC3N6","2,400,523,239","USD","Analyze"
"FTAI","Fortress Transportation And Infrastructure Investors LLC","","05/15/2015","US Equity","Common stocks","Mid cap","Industrials","","BK5W914","2,400,471,879","USD","Analyze"
"FTAIM","FTAI Aviation Ltd. 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares","","03/15/2023","US Equity","Common stocks","Mid cap","Unknown","","","2,400,471,879","USD","Analyze"
"FTAIN","Fortress Transportation and Infrastructure Investors LLC - 8.25% Fixed-Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares","","03/19/2021","US Equity","Preferred stocks","Non-convertible","Financial Institutions","","","2,400,471,879","USD","Analyze"
"FTAIO","Fortress Transportation and Infrastructure Investors LLC - 8.00% Fixed-to-Floating Rate Series B Cumulative Perpetual Redeemable Preferred Shares","","11/25/2019","US Equity","Preferred stocks","Non-convertible","Financial Institutions","","","2,400,471,879","USD","Analyze"
"FTAIP","Fortress Transportation and Infrastructure Investors LLC - 8.25% Fixed-to-Floating Rate Series A Cumulative Perpetual Redeemable Preferred Shares","","09/06/2019","US Equity","Preferred stocks","Non-convertible","Financial Institutions","","","2,400,471,879","USD","Analyze"
"CVBF","CVB Financial Corporation","","02/12/2001","US Equity","Common stocks","Mid cap","Financials","US1266001056","2160645","2,395,332,340","USD","Analyze"
"ARLP","Alliance Resource Partners LP","","08/02/2001","US Equity","MLPs","Mid cap","Energy","US01877R1086","2478650","2,392,606,607","USD","Analyze"
"VRNT","Verint Systems Inc","","01/02/2003","US Equity","Common stocks","Mid cap","Information Technology","US92343X1000","2849193","2,390,286,467","USD","Analyze"
"URBN","Urban Outfitters Inc","","03/09/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US9170471026","2933438","2,380,899,623","USD","Analyze"
"CALM","Cal Maine Foods Inc","","02/09/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US1280302027","2158781","2,376,849,825","USD","Analyze"
"PAGP","Plains GP Holdings LP","","10/16/2013","US Equity","Common stocks","Mid cap","Energy","US72651A2078","BDGHN95","2,363,996,927","USD","Analyze"
"TCBI","Texas Capital Bancshares Inc","","08/13/2003","US Equity","Common stocks","Mid cap","Financials","US88224Q1076","2977209","2,363,113,365","USD","Analyze"
"VSAT","Viasat Inc","","03/12/2001","US Equity","Common stocks","Mid cap","Information Technology","US92552V1008","2946243","2,359,169,445","USD","Analyze"
"STNE","Stoneco Ltd. - Class A","","10/25/2018","US Equity","Common stocks","Mid cap","Information Technology","KYG851581069","BGKG6M3","2,353,107,256","USD","Analyze"
"VIAV","Viavi Solutions Inc","","11/17/1993","US Equity","Common stocks","Mid cap","Information Technology","US9255501051","BYXB201","2,348,924,896","USD","Analyze"
"SBRA","Sabra Health Care REIT, Inc","","11/08/2010","US Equity","REITs","Mid cap","Real Estate","US78573L1061","B5NLBP6","2,346,267,920","USD","Analyze"
"PRFT","Perficient Inc","","03/02/2001","US Equity","Common stocks","Mid cap","Information Technology","US71375U1016","2442547","2,345,795,007","USD","Analyze"
"AFRM","Affirm Holdings, Inc.","","01/13/2021","US Equity","Common stocks","Mid cap","Information Technology","US00827B1061","BMF9NM8","2,336,722,079","USD","Analyze"
"ITRI","Itron Inc","","02/21/2001","US Equity","Common stocks","Mid cap","Information Technology","US4657411066","2471949","2,331,059,021","USD","Analyze"
"WDFC","Wd-40","","03/12/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US9292361071","2944742","2,312,880,591","USD","Analyze"
"FRSH","Freshworks Inc.","","05/22/2019","US Equity","Common stocks","Mid cap","Information Technology","US3580541049","BPF0BB7","2,298,279,770","USD","Analyze"
"TWKS","Thoughtworks Holding, Inc","","09/15/2021","US Equity","Common stocks","Mid cap","Information Technology","","BMYR6Y6","2,294,920,873","USD","Analyze"
"EXTR","Extreme Networks Inc","","02/15/2001","US Equity","Common stocks","Mid cap","Information Technology","US30226D1063","2407052","2,290,404,448","USD","Analyze"
"FULT","Fulton Financial Corp","","02/20/2001","US Equity","Common stocks","Mid cap","Financials","US3602711000","2356585","2,287,383,866","USD","Analyze"
"PTEN","Patterson Uti Energy Inc","","03/02/2001","US Equity","Common stocks","Mid cap","Energy","US7034811015","2672537","2,286,118,002","USD","Analyze"
"FORM","Formfactor Inc","","06/12/2003","US Equity","Common stocks","Mid cap","Information Technology","US3463751087","2891826","2,284,130,323","USD","Analyze"
"PACB","Pacific Biosciences Of California","","10/27/2010","US Equity","Common stocks","Mid cap","Health Care","US69404D1081","B4N8MH9","2,283,013,416","USD","Analyze"
"XRX","Xerox Corp","","01/03/1977","US Equity","Common stocks","Mid cap","Information Technology","US98421M1062","BJJD5G3","2,277,685,403","USD","Analyze"
"WSFS","WSFS Financial Corp","","11/26/1986","US Equity","Common stocks","Mid cap","Financials","US9293281021","2940375","2,277,501,032","USD","Analyze"
"LIVN","Livanova PLC","","10/19/2015","US Equity","Common stocks","Mid cap","Health Care","GB00BYMT0J19","BYMT0J1","2,274,888,435","USD","Analyze"
"AMED","Amedisys Inc","","02/06/2001","US Equity","Common stocks","Mid cap","Health Care","US0234361089","2024332","2,271,706,514","USD","Analyze"
"AVAV","Aerovironment Inc","","01/23/2007","US Equity","Common stocks","Mid cap","Industrials","US0080731088","B1P5YY8","2,259,614,396","USD","Analyze"
"MRTX","Mirati Therapeutics Inc","","07/15/2013","US Equity","Common stocks","Mid cap","Health Care","US60468T1051","BBPK0J0","2,250,126,669","USD","Analyze"
"PPBI","Pacfic Premier Bancorp Inc","","02/22/2001","US Equity","Common stocks","Mid cap","Financials","US69478X1054","2767217","2,240,646,419","USD","Analyze"
"INSM","Insmed Inc","","02/21/2001","US Equity","Common stocks","Mid cap","Health Care","US4576693075","2614487","2,238,412,072","USD","Analyze"
"MBLY","Mobileye Global Inc. - Class A","","05/31/2017","US Equity","Common stocks","Mid cap","Consumer Discretionary","","","2,231,692,796","USD","Analyze"
"VLDRW","Velodyne Lidar, Inc. - Warrant exercisable for 3/4 of a share at $8.625 per 3/4 share","","10/26/2018","US Equity","Warrants","Operating Companies","Information Technology","","","2,219,560,000","USD","Analyze"
"BLMN","Bloomin Brands Inc","","08/08/2012","US Equity","Common stocks","Mid cap","Consumer Discretionary","US0942351083","B847RJ0","2,215,674,628","USD","Analyze"
"GLNG","Golar LNG Ltd","","12/18/2002","US Equity","Common stocks","Mid cap","Energy","BMG9456A1009","2367963","2,215,316,704","USD","Analyze"
"MGRC","Mcgrath Rent","","02/26/2001","US Equity","Common stocks","Mid cap","Industrials","US5805891091","2551551","2,213,857,491","USD","Analyze"
"SPWR","Sunpower Corp","","11/17/2005","US Equity","Common stocks","Mid cap","Industrials","US8676524064","B59DK93","2,203,230,582","USD","Analyze"
"BEAM","Beam Therapeutics Inc.","","12/31/1997","US Equity","Common stocks","Mid cap","Health Care","US07373V1052","BK6L288","2,196,544,125","USD","Analyze"
"SFNC","Simmons First National Corp","","03/14/1985","US Equity","Common stocks","Mid cap","Financials","US8287302009","2810133","2,190,861,955","USD","Analyze"
"SBLK","Star Bulk Carriers Corp.","","02/11/2013","US Equity","Common stocks","Mid cap","Industrials","MHY8162K2046","","2,171,320,052","USD","Analyze"
"GBDC","Golub Capital BDC Inc","","04/15/2010","US Equity","BDCs","Mid cap","Financials","","B60K6F8","2,170,375,009","USD","Analyze"
"JBLU","Jetblue Airways Corp","","04/15/2002","US Equity","Common stocks","Mid cap","Industrials","US4771431016","2852760","2,169,774,588","USD","Analyze"
"ARCB","ArcBest Corporation","","02/06/2001","US Equity","Common stocks","Mid cap","Industrials","US03937C1053","BLTFST7","2,159,477,249","USD","Analyze"
"IDCC","Interdigital Inc","","02/20/2001","US Equity","Common stocks","Mid cap","Information Technology","US45867G1013","2465737","2,158,943,562","USD","Analyze"
"IMCR","Immunocore Holdings plc ADRs","","02/04/2021","US Equity","ADRs","Mid cap","Health Care","","BLCD809","2,145,583,137","USD","Analyze"
"OAS","Oasis Petroleum Inc.","","06/17/2010","US Equity","Common stocks","Mid cap","Energy","US6742152076","BLDDYB1","2,145,305,533","USD","Analyze"
"SIMO","Silicon Motion Technology Corporation ADRs","","06/30/2005","US Equity","ADRs","Mid cap","Information Technology","US82706C1080","B0CL646","2,144,990,545","USD","Analyze"
"IAS","Integral Ad Science Holding LLC","","06/12/2003","US Equity","Common stocks","Mid cap","Communication Services","US45828L1089","BP7L3L2","2,143,314,262","USD","Analyze"
"FTDR","Frontdoor Inc","","09/13/2018","US Equity","Common stocks","Mid cap","Consumer Discretionary","US35905A1097","BFYF094","2,133,925,936","USD","Analyze"
"RTLR","Rattler Midstream LP","","05/23/2019","US Equity","MLPs","Mid cap","Energy","US75419T1034","BJV12K8","2,129,570,944","USD","Analyze"
"PSMT","Pricesmart Inc","","03/02/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US7415111092","2092942","2,123,572,214","USD","Analyze"
"STRA","Strayer Education Inc","","03/06/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US86272C1036","BGGJFV8","2,113,840,641","USD","Analyze"
"FFBC","First Financial Bancorp","","02/16/2001","US Equity","Common stocks","Mid cap","Financials","US3202091092","2352806","2,108,092,036","USD","Analyze"
"CSWI","CSW Industrials Inc","","09/30/2015","US Equity","Common stocks","Mid cap","Industrials","US1264021064","BYQD1J6","2,105,054,048","USD","Analyze"
"ABCL","AbCellera Biologics Inc.","","12/11/2020","US Equity","Common stocks","Mid cap","Health Care","CA00288U1066","BL53SR3","2,102,986,115","USD","Analyze"
"EBC","Eastern Bankshares, Inc.","","10/15/2020","US Equity","Common stocks","Mid cap","Financials","US27627N1054","BMXL9H3","2,099,971,110","USD","Analyze"
"HELE","Helen Of Troy Ltd","","02/20/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","BMG4388N1065","2419530","2,091,886,719","USD","Analyze"
"CSQ","Calamos Strategic Total Return Fund CEF","","04/01/2004","Asset Allocation","Global","Moderate","Financials","","","2,086,567,669","USD","Analyze"
"PRVB","Provention Bio Inc","","07/24/2018","US Equity","Common stocks","Mid cap","Health Care","US74374N1028","BG346B3","2,077,753,595","USD","Analyze"
"VTYX","Ventyx Biosciences, Inc.","","10/21/2021","US Equity","Common stocks","Mid cap","Health Care","","BMG99Y1","2,067,833,592","USD","Analyze"
"SMTC","Semtech Corp","","03/05/2001","US Equity","Common stocks","Mid cap","Information Technology","US8168501018","2795542","2,065,788,910","USD","Analyze"
"MGPI","MGP Ingredients Inc","","01/02/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US55303J1060","B6ZJTH3","2,061,459,781","USD","Analyze"
"BBIO","BridgeBio Pharma, Inc.","","06/27/2019","US Equity","Common stocks","Mid cap","Health Care","US10806X1028","BK1KWG8","2,055,645,938","USD","Analyze"
"DADA","Dada Nexus Limited ADRs","","06/05/2020","US Equity","ADRs","Mid cap","Consumer Discretionary","US23344D1081","BMH5F39","2,043,846,488","USD","Analyze"
"FA","First Advantage Corporation","","01/19/2006","US Equity","Common stocks","Mid cap","Industrials","US31846B1089","BNKGY06","2,034,862,810","USD","Analyze"
"IMVT","Immunovant, Inc.","","06/21/2019","US Equity","Common stocks","Mid cap","Health Care","US45258J1025","BJRFSB7","2,034,432,133","USD","Analyze"
"SBCF","Seacoast Banking Of Florida","","11/06/1984","US Equity","Common stocks","Mid cap","Financials","US8117078019","BH65L93","2,012,583,489","USD","Analyze"
"AGYS","Agilisys Inc","","02/05/2001","US Equity","Common stocks","Small cap","Information Technology","US00847J1051","2689162","1,999,798,079","USD","Analyze"
"SNEX","StoneX Group Inc.","","11/13/1996","US Equity","Common stocks","Small cap","Financials","US8618961085","BMQ8XV3","1,993,217,563","USD","Analyze"
"TPG","TPG Inc. - Class A","","01/13/2022","US Equity","Common stocks","Small cap","Financials","US8726571016","BNKBB55","1,992,410,113","USD","Analyze"
"VCTR","Victory Capital Holdings, Inc. Class A","","02/08/2018","US Equity","Common stocks","Small cap","Financials","US92645B1035","BFYVKR0","1,991,531,971","USD","Analyze"
"NAVI","Navient Corp","","04/17/2014","US Equity","Common stocks","Small cap","Financials","US63938C1080","BLP5GX1","1,976,670,482","USD","Analyze"
"ENLT","Enlight Renewable Energy Ltd.","","01/25/2021","US Equity","Common stocks","Small cap","Unknown","","","1,972,585,286","USD","Analyze"
"NTCT","Netscout Systems Inc","","02/27/2001","US Equity","Common stocks","Small cap","Information Technology","US64115T1043","2447285","1,971,331,361","USD","Analyze"
"ICFI","Icf International Inc","","09/28/2006","US Equity","Common stocks","Small cap","Industrials","US44925C1036","B1FP363","1,969,686,519","USD","Analyze"
"CENT","Central Garden And Pet","","02/12/2001","US Equity","Common stocks","Small cap","Consumer Staples","US1535271068","2183868","1,966,175,533","USD","Analyze"
"CENTA","Central Garden And Pet Class A","","02/06/2007","US Equity","Common stocks","Small cap","Consumer Staples","US1535272058","B1P36Y6","1,966,175,533","USD","Analyze"
"LESL","Leslies, Inc.","","10/29/2020","US Equity","Common stocks","Small cap","Consumer Discretionary","US5270641096","BNG3RZ7","1,965,166,869","USD","Analyze"
"FRME","First Merchants Corp","","02/20/2001","US Equity","Common stocks","Small cap","Financials","US3208171096","2342410","1,965,149,467","USD","Analyze"
"FRMEP","First Merchants Corporation - Depository Shares, each representing a 1/100th interest in a share of 7.50% Non-Cumulative Perpetual Preferred Stock, A","","04/01/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","1,965,149,467","USD","Analyze"
"VNOM","Viper Energy Partners LP","","06/18/2014","US Equity","MLPs","Small cap","Energy","US92763M1053","BN8TKC1","1,956,465,432","USD","Analyze"
"CLBK","Columbia Financial Inc.","","04/20/2018","US Equity","Common stocks","Small cap","Financials","US1976411033","BFMB9P3","1,945,531,336","USD","Analyze"
"MYRG","Myr Group Inc","","08/12/2008","US Equity","Common stocks","Small cap","Industrials","US55405W1045","B3CLS18","1,941,027,757","USD","Analyze"
"AMLX","Amylyx Pharmaceuticals, Inc.","","01/07/2022","US Equity","Common stocks","Small cap","Health Care","","BPCK358","1,937,443,908","USD","Analyze"
"FROG","JFrog Ltd","","12/05/2005","US Equity","Common stocks","Small cap","Information Technology","IL0011684185","BMX6JW3","1,933,243,477","USD","Analyze"
"ULCC","Frontier Group Holdings, Inc.","","04/01/2021","US Equity","Common stocks","Small cap","Industrials","US35909R1086","BFMKYK0","1,929,829,611","USD","Analyze"
"NUVA","Nuvasive Inc","","05/13/2004","US Equity","Common stocks","Small cap","Health Care","US6707041058","B00GJC2","1,921,191,900","USD","Analyze"
"MYGN","Myriad Genetics Inc","","02/26/2001","US Equity","Common stocks","Small cap","Health Care","US62855J1043","2614153","1,919,316,338","USD","Analyze"
"RVMD","Revolution Medicines, Inc.","","02/13/2020","US Equity","Common stocks","Small cap","Health Care","US76155X1000","BL71K91","1,910,279,703","USD","Analyze"
"THRM","Gentherm Inc","","01/02/2003","US Equity","Common stocks","Small cap","Consumer Discretionary","US37253A1034","B8JFD24","1,905,862,960","USD","Analyze"
"CRTO","Criteo SA ADRs","","10/30/2013","US Equity","ADRs","Small cap","Information Technology","US2267181046","","1,905,684,175","USD","Analyze"
"WAFD","Washington Federal Inc","","03/12/2001","US Equity","Common stocks","Small cap","Financials","US9388241096","2941981","1,895,082,342","USD","Analyze"
"EVCM","EverCommerce Inc.","","07/01/2021","US Equity","Common stocks","Small cap","Information Technology","US29977X1054","BLD30Q8","1,885,459,260","USD","Analyze"
"GOGL","Golden Ocean Group Ltd","","02/20/2001","US Equity","Common stocks","Small cap","Industrials","BMG396372051","BYN8774","1,884,564,837","USD","Analyze"
"AKRO","Akero Therapeutics, Inc.","","06/20/2019","US Equity","Common stocks","Small cap","Health Care","US00973Y1082","BK7Y2V9","1,871,324,202","USD","Analyze"
"FLNC","Fluence Energy, Inc.","","10/28/2021","US Equity","Common stocks","Small cap","Industrials","US34379V1035","BMXC0N9","1,867,128,658","USD","Analyze"
"LAZR","Luminar Technologies, Inc.  - Class A","","03/25/2019","US Equity","Common stocks","Small cap","Consumer Discretionary","US5504241051","BNG96D6","1,850,800,458","USD","Analyze"
"WOOF","Petco Health and Wellness Company, Inc. - Class A","","06/13/2017","US Equity","Common stocks","Small cap","Consumer Discretionary","US71601V1052","BNRQM83","1,847,846,966","USD","Analyze"
"CARG","CarGurus Class A","","10/12/2017","US Equity","Common stocks","Small cap","Communication Services","US1417881091","BF5D6S8","1,833,035,617","USD","Analyze"
