ticker,shortName,sector,industry,recommendationMean,numberOfAnalystOpinions,overallRisk,beta,previousClose,trailingEps,forwardEps,trailingPE,forwardPE,pegRatio,bookValue,priceToBook,enterpriseToRevenue,enterpriseToEbitda,ebitdaMargins,profitMargins,earningsGrowth,revenueGrowth,dividendYield,payoutRatio,fiveYearAvgDividendYield,enterpriseValue,freeCashflow,debtToEquity,returnOnAssets,returnOnEquity,quickRatio,currentRatio
CELU,Celularity Inc.,Healthcare,Biotechnology,2.0,4,10,,0.3127,0.14,-0.57,2.07,-0.50842106,,1.336,0.21691616,,,0.0,0.0,,,,0.0,,47825368,,,,,,
CELUW,,Healthcare,Biotechnology,,,10,,0.0231,-0.87,,,,,1.336,0.0149700595,,,0.0,0.0,,,,,,,,,,,,
CELZ,Creative Medical Technology Hol,Healthcare,Biotechnology,2.0,1,,,5.08,-7.82,-3.39,,-1.3333333,,9.593,0.47117686,-85.455,0.661,0.0,0.0,,,,0.0,,-6289470,-5910906,0.103,-0.31959,-0.50863,34.052,34.464
CEM,ClearBridge MLP and Midstream F,Financial Services,Asset Management,,,,,37.18,13.58,,2.69514,,,,,,,0.0,0.0,,,0.0813,,12.62,,,,,,,
CEN,Center Coast Brookfield MLP & E,Financial Services,Asset Management,,,,,20.57,0.03,,696.0,,,,,,,0.0,0.0,,,0.0438,30.0,23.94,,,,,,,
CENN,Cenntro Electric Group Limited,Consumer Cyclical,Auto Manufacturers,,,,,0.318,-0.38,,,,,0.573,0.5253054,,,0.0,0.0,,,,0.0,,91639176,,,,,,
CENT,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,2.2,5,10,0.712157,44.8,2.1,2.86,21.180954,15.552448,2.35,26.925,1.6519964,1.049,10.677,0.09822,0.03698,0.122,0.008,,0.0,,3426309376,174673632,94.698,0.04301,0.08645,1.664,3.509
CENTA,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,3.0,1,10,0.712157,41.86,2.1,2.86,19.804764,14.541959,2.77,26.925,1.5446612,1.001,10.193,0.09822,0.03698,0.122,0.008,,0.0,,3271186944,174673632,94.698,0.04301,0.08645,1.664,3.509
CENX,Century Aluminum Company,Basic Materials,Aluminum,3.7,3,3,2.692067,7.8,-0.77,0.39,,19.923079,-0.49,4.038,1.9242198,0.555,167.675,0.00331,-0.0437,-0.796,-0.328,,0.0,,1274330496,46937500,142.095,-0.02071,-0.22900999,0.205,1.221
CEPU,Central Puerto S.A.,Utilities,Utilities—Regulated Electric,2.4,4,,,6.53,0.23,0.41,29.086956,16.317074,,2650.99,0.0025235855,0.972,1.563,0.62213004,0.07596,0.166,0.393,0.0242,0.22700001,,87525744640,-60667809792,21.686,0.054180004,0.021949999,1.117,2.309
CEQP,Crestwood Equity Partners LP,Energy,Oil & Gas Midstream,2.6,9,,2.421544,26.19,-0.1,1.71,,16.017544,3.42,12.421,2.2051365,1.354,9.621,0.14077,0.031070001,7.286,-0.295,0.0991,2.8791,10.78,7114853888,308562496,140.002,0.04032,0.08677,0.837,1.37
CERE,"Cerevel Therapeutics Holdings, ",Healthcare,Biotechnology,2.3,8,6,1.361216,21.76,-2.64,-2.7,,-7.9222217,,2.227,9.604849,,-7.913,0.0,0.0,,,,0.0,,3113677568,-203520496,137.359,-0.33426,-0.98733,11.296,11.465
CERS,Cerus Corporation,Healthcare,Medical Devices,2.2,4,5,1.056459,1.85,-0.26,-0.12,,-15.0,,0.281,6.405694,2.212,-8.831,-0.25043,-0.33238998,,-0.052,,0.0,,339324288,-7756000,170.265,-0.12357,-0.79591006,1.426,2.01
CERT,"Certara, Inc.",Healthcare,Health Information Services,2.1,8,6,1.423557,16.9,0.09,0.48,184.44444,34.583336,2.63,6.867,2.4173584,7.823,27.989,0.27951,0.05446,,0.093,,0.0,,2754413824,91409504,27.804,0.01828,0.01787,3.304,3.431
CET,11017,Financial Services,Asset Management,,,,0.839625,36.5,-5.81,-0.13,,-278.0877,,44.177,0.8183309,61.49,97.833,0.62851,10.63517,,-0.266,0.0678,0.38639998,5.37,1014291776,6491951,0.241,0.0055199997,0.15006,0.761,0.761
CETU,Cetus Capital Acquisition Corp.,Financial Services,Shell Companies,,,,,10.35,,,,,,0.496,20.866936,,,0.0,0.0,,,,,,77905464,,,,,0.092,0.092
CETUR,Cetus Capital Acquisition Corp.,,,,,,,0.266,,,,,,,,,,,,,,,,,,,,,,,
CETUU,Cetus Capital Acquisition Corp.,Financial Services,Shell Companies,,,,,10.59,,,,,,0.496,21.350807,,,0.0,0.0,,,,,,79713112,,,,,0.092,0.092
CETUW,Cetus Capital Acquisition Corp.,,,,,,,0.0475,,,,,,,,,,,,,,,,,,,,,,,
CETX,Cemtrex Inc.,Technology,Software—Infrastructure,2.0,1,,2.088673,4.56,-11.01,-1.88,,-2.5106382,,8.0,0.59,0.378,-4.438,-0.08514,-0.18667,,0.216,,0.0,,22590480,-4296110,281.228,-0.088929996,-0.79197997,0.534,0.965
CETXP,Cemtrex Inc. - Series 1 Preferr,Technology,Software—Infrastructure,,,,2.088673,0.67,-0.825,,,,,8.0,0.08375,0.31,-3.644,-0.08514,-0.18667,,0.216,,,,18547226,-4296110,281.228,-0.088929996,-0.79197997,0.534,0.965
CETY,"Clean Energy Technologies, Inc.",Industrials,Specialty Industrial Machinery,,,,,1.38,-0.02,,,,,0.051,28.82353,,,0.0,0.0,,,,0.0,,53123724,,,,,,
CEV,10525,Financial Services,Asset Management,,,,0.260824,9.86,-2.48,,,,,11.603,0.8420237,19.348,,0.0,-0.44070998,,0.021,0.042,,4.38,103121264,4040774,43.823,0.02036,-0.02764,1.778,1.778
CEVA,"CEVA, Inc.",Technology,Semiconductors,2.1,7,5,1.094561,20.27,-1.16,0.49,,40.42857,13.31,10.985,1.8033682,2.801,-52.209,-0.05365,-0.2546,,-0.212,,0.0,,341657088,1818375,3.532,-0.02626,-0.11668,6.412,6.708
CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,2.6,20,2,1.048839,77.15,15.02,6.8,5.1091876,11.285294,-0.28,30.083,2.5509424,2.022,3.993,0.50641996,0.27363002,-0.516,-0.476,0.0207,0.1317,2.51,17626908672,2592375040,38.075,0.16543,0.34963,5.799,6.547
CFB,"CrossFirst Bankshares, Inc.",Financial Services,Banks—Regional,2.7,3,5,1.004701,10.98,1.24,1.34,8.879032,8.216418,,13.39,0.82225543,2.373,,0.0,0.28188,0.055,0.183,,0.0,,516796800,,,0.00957,0.09747,,
CFBK,CF Bankshares Inc.,Financial Services,Banks—Regional,3.0,1,,0.581918,18.2,2.86,2.37,6.3111887,7.616034,,22.492,0.8025075,0.32,,0.0,0.33375,-0.086,0.008,0.013200001,0.077199996,,16851648,,,0.00982,0.12562999,,
CFFE,CF Acquisition Corp. VIII,Financial Services,Shell Companies,,,,,11.0,-0.18,,,,,-1.191,,,,0.0,0.0,,,,0.0,,91068344,,,,,,
CFFEU,CF Acquisition Corp. VIII,Financial Services,Shell Companies,,,,,11.19,0.111,,100.81081,,,-1.191,,,,0.0,0.0,,,,,,92055528,,,,,,
CFFEW,CF Acquisition Corp. VIII Warrant,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,
CFFI,C&F Financial Corporation,Financial Services,Banks—Regional,,,,0.310356,53.65,8.56,,6.3796725,,,59.315,0.9206778,2.41,,0.0,0.2373,-0.035,0.095,0.0322,0.2024,3.25,299985280,,,0.012510001,0.1491,,
CFFN,"Capitol Federal Financial, Inc.",Financial Services,Banks—Regional,3.0,2,7,0.360581,6.05,0.53,0.21,11.320755,28.57143,3.94,7.965,0.75329566,18.455,,0.0,0.31045,-0.615,-0.289,0.056199998,0.7907,3.19,3461086208,,,0.0058899997,0.0531,,
CFFS,CF Acquisition Corp. VII,Financial Services,Shell Companies,,,,,10.66,0.05,,212.6,,,-0.178,,,,0.0,0.0,,,,0.0,,247280368,,,,,,
CFFSW,CF Acquisition Corp. VII Warran,,,,,,,0.1367,,,,,,,,,,,,,,,,,,,,,,,
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks—Regional,2.4,19,6,1.312435,28.29,4.44,3.82,6.328829,7.3560214,8.66,45.443,0.61835706,2.735,,0.0,0.2909,0.373,-0.005,0.0547,0.3784,4.12,21417160704,,,0.01013,0.09509,,
CFIV,CF Acquisition Corp. IV,Financial Services,Shell Companies,,,,,10.545,0.13,,82.30769,,,-0.27,,,,0.0,0.0,,,,0.0,,249864944,,,,,,
CFIVU,CF Acquisition Corp. IV,Financial Services,Shell Companies,,,,,10.5,0.101,,104.455444,,,-0.27,,,,0.0,0.0,,,,,,250577488,,,,,,
CFIVW,CF Acquisition Corp. IV,,,,,,,0.0846,,,,,,,,,,,,,,,,,,,,,,,
CFLT,"Confluent, Inc.",Technology,Software—Infrastructure,2.3,19,9,0.979288,33.16,-1.72,0.2,,164.24998,3.0,2.524,13.015056,13.591,-19.654,-0.69151,-0.69872004,,0.358,,0.0,,9296146432,45207376,146.496,-0.13001001,-0.61349,4.81,5.054
CFMS,"Conformis, Inc.",Healthcare,Medical Devices,2.5,1,,1.42293,2.25,-6.1,-4.63,,-0.4859611,0.03,4.065,0.55350554,0.318,-0.493,-0.64471,-0.72725,,-0.149,,0.0,,18126360,-30862376,83.01,-0.2737,-0.78707004,3.154,5.07
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,Banks—Regional,2.5,14,2,1.045375,98.7,10.01,8.4,9.761238,11.632143,1.09,50.55,1.9329377,1.791,,0.0,0.3628,0.365,0.24,0.0358,0.3261,2.88,3459973120,,,0.01396,0.20812,,
CFRX,ContraFect Corporation,Healthcare,Biotechnology,2.0,2,8,,0.968,-868.07,-3.75,,-0.24224,-0.01,-19.92,,,,0.0,0.0,,,,0.0,,1515810,,,,,,
CFSB,"CFSB Bancorp, Inc.",Financial Services,Banks—Regional,,,,,7.2999,0.3,,23.866999,,,12.085,0.5924783,4.632,,0.0,0.15357,-0.791,-0.099,,0.0,,43616860,,,0.00404,0.01926,,
CG,The Carlyle Group Inc.,Financial Services,Asset Management,2.3,14,7,1.680983,30.43,2.06,3.94,14.461165,7.560914,-5.0,16.568,1.7980444,6.375,16.017,0.39799,0.13113,,-0.559,0.0438,1.1830001,4.16,19945967616,1401200000,139.709,0.031240001,0.077020004,2.101,2.112
CGA,"China Green Agriculture, Inc.",Basic Materials,Agricultural Inputs,,,,0.718392,2.62,-1.02,,,,,10.777,0.24311031,-0.218,1.524,-0.14310001,-0.1295,,-0.26,,0.0,,-28903808,-38553156,5.408,-0.05387,-0.13836001,1.704,2.758
CGABL,The Carlyle Group Inc. - 4.625%,,,,,,,17.14,,,,,,,,,,,,,,,,,,,,,,,
CGAU,Centerra Gold Inc.,Basic Materials,Gold,2.0,2,2,1.040114,5.84,-0.93,0.66,,8.560606,,7.663,0.73730916,1.033,-21.388,-0.04829,-0.34708,,0.101,0.0353,,,824571840,-91948496,0.282,-0.045479998,-0.14613,2.463,3.94
CGBD,"Carlyle Secured Lending, Inc.",Financial Services,Asset Management,2.3,5,,,14.91,1.46,1.94,10.205479,7.680412,3.67,16.728,0.8907221,7.664,,0.0,0.35522997,0.079,0.348,0.118,1.0753,11.28,1790387584,184778000,115.284,0.05436,0.09089,1.755,1.884
CGC,Canopy Growth Corporation,Healthcare,Drug Manufacturers—Specialty & Generic,3.8,4,5,,0.3854,-5.4,-0.27,,-1.4218518,-0.13,1.179,0.3256149,1.934,-2.159,-0.89565,0.0,,-0.013,,0.0,,784509184,-176592000,123.307,-0.09736,-0.99561,1.551,1.958
CGEM,"Cullinan Oncology, Inc.",Healthcare,Biotechnology,1.6,4,8,0.154509,10.21,1.16,-4.23,8.637932,-2.3687944,,11.69,0.8571429,,0.353,0.0,0.0,,,,0.0,,-57325868,-114820376,1.255,-0.17105,-0.2578,24.995,25.322
CGEN,Compugen Ltd.,Healthcare,Biotechnology,1.3,3,,2.670245,1.04,-0.37,-0.43,,-2.4186046,,0.703,1.479374,3.659,-0.771,0.0,0.0,,,,0.0,,27445116,-20052624,2.582,-0.24076,-0.43909,6.368,6.425
CGNT,Cognyte Software Ltd.,Technology,Software—Infrastructure,2.7,2,,1.454117,5.13,-1.31,-0.51,,-10.058824,,2.697,1.9021134,1.041,-4.414,-0.23584,-0.30954,,-0.152,,0.0,,311161888,15110750,4.388,-0.1004,-0.36866,0.924,1.255
CGNX,Cognex Corporation,Technology,Scientific & Technical Instruments,2.9,14,3,1.53966,47.46,1.0,1.11,47.26,42.576576,20.14,8.593,5.499825,8.787,38.461,0.22845,0.19309999,-0.028,-0.117,0.0058999998,0.2778,0.4,7843653632,185678128,4.731,0.05843,0.12011,2.9,3.981
CGO,Calamos Global Total Return Fun,Financial Services,Asset Management,,,,1.242119,9.45,-0.74,,,,,10.123,0.9335177,54.783,,0.0,-2.88807,,0.021,0.100600004,,9.73,126194048,563409,33.555,0.00169,-0.06263,0.942,3.164
CGRN,Capstone Green Energy Corporati,Industrials,Specialty Industrial Machinery,2.0,2,4,2.073779,0.94,-1.21,-0.56,,-1.5830357,,0.059,15.025424,0.854,-6.954,-0.122779995,-0.25511,,-0.049,,0.0,,63858360,-9076000,5885.518,-0.07202,-2.9227898,0.345,0.701
CGTX,"Cognition Therapeutics, Inc.",Healthcare,Biotechnology,1.5,4,,,1.49,-0.88,-1.03,,-1.4951457,,1.135,1.3568282,,-0.21,0.0,0.0,,,,0.0,,8965257,-20788376,2.882,-0.55175,-0.58006,5.002,5.25
CHAA,Catcha Investment Corp.,Financial Services,Shell Companies,,,,0.011135,10.64,0.31,,34.322582,,,-0.3,,,,0.0,0.0,1.525,,,0.0,,103345392,-514139,,-0.00253,,0.029,0.075
CHCI,"Comstock Holding Companies, Inc",Real Estate,Real Estate—Diversified,,,,1.067544,4.48,0.88,,4.897727,,,3.131,1.376557,0.981,5.278,0.1858,0.1481,-0.835,0.059,,0.0,,40553456,3404500,24.932,0.11684,0.23148,4.268,4.424
CHCO,City Holding Company,Financial Services,Banks—Regional,3.0,6,3,0.539314,92.1,7.67,7.06,12.016949,13.055241,1.61,42.393,2.1741796,5.355,,0.0,0.40971002,0.431,0.275,0.028199999,0.3325,2.91,1504667904,,,0.01858,0.18746,,
CHCT,Community Healthcare Trust Inco,Real Estate,REIT—Healthcare Facilities,1.5,6,4,0.729476,33.43,0.28,1.02,118.35714,32.490196,,19.943,1.6617359,11.604,20.322,0.571,0.1005,0.151,0.156,0.0525,5.4090996,4.25,1219989760,53440124,73.653,0.01818,0.0216,4.608,8.189
CHD,"Church & Dwight Company, Inc.",Consumer Defensive,Household & Personal Products,2.9,17,4,0.470384,94.19,1.67,3.43,56.053894,27.291544,4.17,15.898,5.888162,4.497,20.272,0.22184,0.07926,0.171,0.097,0.0116,0.5912,1.2,25352165376,686899968,65.812,0.07755,0.1197,0.765,1.405
CHDN,"Churchill Downs, Incorporated",Consumer Cyclical,Gambling,1.8,6,3,1.087287,123.39,7.21,7.3,16.886269,16.678082,12.77,11.399,10.680761,6.097,20.689,0.29472,0.16279,-0.576,0.319,0.0029,0.0761,0.39,13360716800,1311337472,541.04,0.05741,0.48973998,0.7,0.9
CHE,Chemed Corp,Healthcare,Medical Care Facilities,1.3,3,1,0.524766,512.46,15.88,22.32,32.157433,22.879032,2.95,63.415,8.052669,3.497,21.13,0.16548,0.10356,-0.202,0.042,0.0031,0.1013,0.3,7647734784,260318752,14.798,0.1367,0.27672002,0.926,1.115
CHEA,Chenghe Acquisition Co.,Financial Services,Shell Companies,,,,,10.77,0.14,,77.0,,,-0.303,,,,0.0,0.0,,,,0.0,,154423184,,,,,0.46,0.609
CHEAW,Chenghe Acquisition Co. Warrant,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,1.6,7,2,1.86976,28.96,0.74,1.61,39.054054,17.95031,1.02,10.663,2.7103066,0.667,14.34,0.046490002,0.00678,-0.411,0.361,,0.0,,2036625024,-89512128,217.35,0.04575,0.052010003,1.146,2.14
CHEK,Check-Cap Ltd.,Healthcare,Diagnostics & Research,3.0,1,,0.76169,3.12,-3.25,-0.99,,-3.111111,,5.161,0.5967836,,0.694,0.0,0.0,,,,0.0,,-13736446,-11850750,0.275,-0.28705,-0.49707,9.072,9.408
CHGG,"Chegg, Inc.",Consumer Defensive,Education & Training Services,3.0,12,3,1.140976,9.8,1.35,1.14,7.059259,8.359649,0.45,8.986,1.0605385,2.147,18.003,0.11928,0.37847,,-0.061,,0.0,,1589898112,168405632,76.164,-0.00319,0.30232,2.841,3.128
CHH,"Choice Hotels International, In",Consumer Cyclical,Lodging,3.0,10,7,1.27745,133.79,5.84,6.68,22.946917,20.061377,4.19,1.089,123.057846,10.609,15.635,0.67850995,0.38717997,-0.127,0.193,0.0086,0.1885,,8113622016,456875008,2664.961,0.13884,1.25631,0.643,0.856
CHI,Calamos Convertible Opportuniti,Financial Services,Asset Management,,,,1.290613,10.89,-0.99,,,,,9.942,1.0933414,49.145,,0.0,-2.78561,,0.274,0.1025,,9.16,1268396288,47713904,60.364,0.00713,-0.08916,1.1,8.267
CHK,Chesapeake Energy Corporation,Energy,Oil & Gas E&P,2.0,18,3,0.656642,82.295,49.28,6.14,1.6757306,13.449512,-1.43,78.351,1.0539751,1.136,1.885,0.60277003,0.58379,-0.67,-0.686,0.0943,0.1872,,12147993600,542499968,20.402,0.21088,0.77055,0.953,1.345
CHKEL,Chesapeake Energy Corporation,,,,,,,68.71,,,,,,,,,,,,,,,,,,,,,,,
CHKEW,Chesapeake Energy Corporation,,,,,,,73.31,,,,,,,,,,,,,,,,,,,,,,,
CHKEZ,Chesapeake Energy Corporation,,,,,,,65.41,,,,,,,,,,,,,,,,,,,,,,,
CHKP,Check Point Software Technologi,Technology,Software—Infrastructure,2.6,27,,0.659161,128.58,6.6,8.9,19.792425,14.677529,2.41,23.953,5.453597,5.841,15.005,0.38929,0.35428002,0.25,0.031,,0.0,,13849639936,735750016,0.732,0.100930005,0.28713,1.135,1.166
CHMG,Chemung Financial Corp,Financial Services,Banks—Regional,2.3,3,,0.177346,41.2,5.82,4.99,6.993127,8.156313,,37.624,1.0817564,2.034,,0.0,0.28326,-0.224,-0.036,0.0301,0.2131,2.75,197067504,,,0.01071,0.15587,,
CHMI,Cherry Hill Mortgage Investment,Real Estate,REIT—Mortgage,2.0,2,,1.295808,3.92,-1.67,0.73,,5.3013697,-1.96,5.34,0.72471905,84.777,,0.0,-0.55811,,,0.155,,14.72,1305740160,,442.682,-0.00664,-0.033889998,0.09,0.106
CHN,"China Fund, Inc. (The)",Financial Services,Asset Management,,,,0.553515,11.24,-0.52,,,,,13.88,0.80259365,54.761,,0.0,-2.43523,,2.45,,0.0,,115371880,,1.904,-8.9999994e-05,-0.03475,0.095,0.15
CHNR,"China Natural Resources, Inc.",Industrials,Pollution & Treatment Controls,,,,0.518531,2.18,-2.09,,,,,8.275,0.25015107,8.425,-6.398,-1.31685,-1.2126,,-0.597,,0.0,,171079648,-24669624,43.345,-0.053200003,-0.12404,1.662,3.046
CHPT,"ChargePoint Holdings, Inc.",Consumer Cyclical,Specialty Retail,1.9,19,10,1.583497,7.59,-0.95,-0.15,,-48.6,0.08,0.927,7.8640776,5.263,-8.884,-0.59244,-0.64905,,0.593,,0.0,,2718469376,-261508128,97.769,-0.19320999,-0.84593004,1.555,2.366
CHRD,Chord Energy Corporation,Energy,Oil & Gas E&P,1.7,10,1,1.121499,152.8,52.24,24.37,2.952144,6.3282723,1.04,116.443,1.3244249,1.781,2.595,0.68635005,0.47384998,-0.203,0.139,0.084,0.2543,,6662175744,630251648,8.839,0.26157,0.60895,0.839,0.958
CHRS,"Coherus BioSciences, Inc.",Healthcare,Biotechnology,2.1,8,8,0.90232,4.47,-3.59,0.22,,20.59091,0.12,-1.85,,4.16,-3.357,-1.2392601,-1.4517701,,-0.024,,0.0,,756821184,-157438752,,-0.28226,,1.688,2.275
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,3.2,25,4,0.785936,94.56,6.31,4.34,14.946117,21.730413,-26.83,11.932,7.9039555,0.641,14.957,0.04287,0.02656,-0.697,-0.35,0.025799999,0.53360003,2.27,12897135616,1710180224,151.108,0.07773,0.31053,1.051,1.105
CHS,"Chico's FAS, Inc.",Consumer Cyclical,Apparel Retail,2.5,2,1,1.271908,5.29,0.95,0.8,5.368421,6.375,0.68,2.859,1.7838405,0.489,5.391,0.09071,0.05336,0.143,-0.011,,0.0,,1044492416,118372128,154.724,0.08113,0.37639,0.327,1.112
CHSCL,CHS Inc,Consumer Defensive,Farm Products,,,,,26.02,,,,,,,,,,0.04124,0.04145,,-0.085,0.0719,,6.82,,2456208896,25.37,0.0495,0.20713,0.621,1.418
CHSCM,CHS Inc,Consumer Defensive,Farm Products,,,,,25.15,,,,,,,,,,0.04124,0.04145,,-0.085,0.067,,6.44,,2456208896,25.37,0.0495,0.20713,0.621,1.418
CHSCN,CHS Inc - Preferred,Consumer Defensive,Farm Products,,,,,25.4,,,,,,,,,,0.04124,0.04145,,-0.085,0.0699,,6.69,,2456208896,25.37,0.0495,0.20713,0.621,1.418
CHSCO,CHS Inc,Consumer Defensive,Farm Products,,,,,26.11,,,,,,,,,,0.04124,0.04145,,-0.085,0.075500004,,7.17,,2456208896,25.37,0.0495,0.20713,0.621,1.418
CHSCP,CHS Inc - 8%  Cumulative Redeem,Consumer Defensive,Farm Products,,,,,29.78,,,,,,,,,,0.04124,0.04145,,-0.085,0.067,,6.83,,2456208896,25.37,0.0495,0.20713,0.621,1.418
CHSN,Chanson International Holding,Consumer Cyclical,Restaurants,,,,,1.77,-0.1,,,,,0.131,12.442748,2.003,-24.658,-0.08122,-0.09706,,-0.405,,0.0,,26579956,2732193,1259.542,-0.04251,-0.64217,0.316,0.478
CHT,"Chunghwa Telecom Co., Ltd.",Communication Services,Telecom Services,,,,-0.005077,36.66,1.52,1.61,24.223684,22.869564,,117.54,0.31325507,0.475,1.268,0.37502,0.16913,0.027,0.02,0.041199997,0.9943,,104899321856,36689162240,11.517,0.055999998,0.10296,1.03,1.264
CHTR,"Charter Communications, Inc.",Communication Services,Telecom Services,2.6,23,10,1.136473,428.08,30.88,39.15,13.820272,10.900893,0.69,69.887,6.1065717,3.03,7.723,0.39229,0.084809996,-0.085,0.004,,0.0,,165227069440,3434625024,700.528,0.05473,0.38838002,0.279,0.328
CHUY,"Chuy's Holdings, Inc.",Consumer Cyclical,Restaurants,2.2,7,7,1.721163,38.59,1.22,1.95,30.836063,19.292307,1.41,14.492,2.595915,1.779,15.22,0.11687,0.05974,0.439,0.073,,0.0,,786704384,16474625,72.958,0.03983,0.102180004,1.898,2.078
CHW,Calamos Global Dynamic Income F,Financial Services,Asset Management,,,,1.352961,5.98,-0.43,1.03,,5.7281556,,6.57,0.8980213,81.833,,0.0,0.0,,-0.358,0.0995,,10.5,535417440,5860659,35.551,-0.00035999998,-0.054580003,1.008,2.212
CHWY,"Chewy, Inc.",Consumer Cyclical,Internet Retail,2.3,23,10,0.849686,29.32,0.13,0.2,217.92308,141.65,-110.45,0.661,42.859303,1.132,90.175,0.01255,0.00506,0.25,0.147,,0.0,,11834253312,180612128,187.135,0.015470001,0.31053,0.504,0.916
CHX,ChampionX Corporation,Energy,Oil & Gas Equipment & Services,1.8,10,1,2.605472,36.05,1.24,2.35,28.556452,15.068086,0.61,8.813,4.017928,1.896,10.227,0.18538,0.06446,2.692,-0.006,0.0094,0.2602,,7360752128,574780608,39.746,0.08826999,0.14222999,0.964,1.823
CHY,Calamos Convertible and High In,Financial Services,Asset Management,,,,1.307239,11.22,-1.02,,,,,10.5,1.0609524,49.98,,0.0,-2.80297,,0.276,0.105500005,,9.22,1348856448,48850848,60.724,0.00674,-0.086940005,1.07,7.131
CI,The Cigna Group,Healthcare,Healthcare Plans,2.2,24,4,0.657429,289.29,21.81,28.28,13.248968,10.217821,1.05,153.686,1.8801972,0.581,10.952,0.053000003,0.0357,0.006,0.071,0.017,0.2152,0.68,107987419136,13916250112,71.9,0.03293,0.14821,0.606,0.731
CIA,"Citizens, Inc.",Financial Services,Insurance—Life,,,2,0.239695,3.0,-0.16,0.0,,,,2.96,1.0641892,0.568,-27.266,-0.02083,-0.01926,1.426,0.089,,0.0,,135131664,-4549500,,-0.0021,-0.04107,0.362,0.601
CIB,BanColombia S.A.,Financial Services,Banks—Regional,2.6,8,,1.123561,26.73,7.05,5.63,3.8624113,4.8365893,0.37,,,,,0.0,0.31209,-0.179,-0.001,0.0955,0.4351,4.13,26190548992,,,0.02017,0.18113,,
CIEN,Ciena Corporation,Technology,Communication Equipment,2.1,14,2,0.968825,42.04,1.34,3.32,30.17164,12.1777115,2.06,19.456,2.0780222,1.576,13.542,0.11639,0.05016,0.52,0.193,,0.0,,6348936704,-368754752,55.794,0.03836,0.07101,2.435,3.657
CIF,MFS Intermediate High Income Fu,Financial Services,Asset Management,,,,0.795289,1.63,-0.04,,,,,1.802,0.89900106,14.956,,0.0,-0.26541,,0.029,0.1074,,9.76,46002448,1399903,43.502,0.03051,-0.022179998,0.066,0.069
CIFR,Cipher Mining Inc.,Financial Services,Capital Markets,1.6,5,9,2.373134,3.425,-0.11,0.02,,165.0,,1.371,2.407002,15.799,-22.64,-0.69781995,-0.20723,,,,0.0,,887203392,-90750000,8.572,-0.114700004,-0.03545,0.097,1.094
CIFRW,Good Works Acquisition Corp.,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,
CIG,Comp En De Mn Cemig,Utilities,Utilities—Diversified,3.0,2,2,0.533852,2.35,0.38,0.06,6.2368417,39.5,,10.729,0.22089662,0.383,1.68,0.2281,0.14581001,24.136,0.074,0.0622,0.7927,6.44,13742145536,329465376,51.862,0.08166,0.23793,1.126,1.337
CIGI,Colliers International Group In,Real Estate,Real Estate Services,1.9,5,10,1.576886,107.66,1.0,7.72,107.58,13.935234,0.8,15.124,7.113198,1.87,14.223,0.13146,0.0017200001,,-0.044,0.0028,1.6667,0.17,8179837440,293959744,120.168,0.04986,0.093100004,0.759,1.043
CII,Blackrock Capital and Income Fu,Financial Services,Asset Management,,,,1.043643,18.62,-2.47,,,,,17.553,1.0562298,79.073,,0.0,0.0,-0.498,0.081,0.0634,,6.18,821763968,-775214,0.003,0.0019,-0.12355,0.059,0.059
CIK,106937,Financial Services,Asset Management,,,,0.664011,2.89,-0.43,,,,,2.734,1.0424286,13.841,,0.0,-1.47384,0.233,0.204,0.0947,,9.0,210341568,6313574,42.039,0.03729,-0.13846,0.052,0.149
CIM,Chimera Investment Corporation,Real Estate,REIT—Mortgage,2.8,3,4,1.623138,5.62,-1.15,0.68,,8.191176,-4.41,11.394,0.48885378,95.988,,0.0,0.035940003,,,0.12810001,,13.44,11872423936,,418.895,0.00032000002,0.0016,3.768,3.773
CINF,Cincinnati Financial Corporatio,Financial Services,Insurance—Property & Casualty,2.5,5,7,0.614478,105.63,0.02,6.1,5283.5,17.32295,1.28,70.344,1.5021892,1.783,9.162,0.19455,0.1449,,2.177,0.028399998,0.3384,2.5,16693990400,1067124992,7.86,0.03508,0.12575,0.846,1.081
CING,Cingulate Inc.,Healthcare,Biotechnology,2.0,4,,,0.6201,-1.23,-1.11,,-0.579009,,0.343,1.873761,,,0.0,0.0,,,,0.0,,7012966,,,,,,
CINGW,Cingulate Inc. Warrants,,,,,,,0.132,,,,,,,,,,,,,,,,,,,,,,,
CINT,CI&T Inc,Technology,Software—Infrastructure,2.2,5,,,5.04,0.21,0.43,24.761904,12.093022,-14.0,10.362,0.50183356,0.588,3.578,0.16433,0.06465,0.727,0.24,,0.0,,1355899136,69043872,72.475,0.0718,0.12445,1.421,1.519
