"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"LTHM","Livent Corporation","","10/11/2018","US Equity","Common stocks","Mid cap","Materials","US53814L1089","BD9PM00","3,654,183,147","USD","Analyze"
"DQ","Daqo New Energy ADRs","","10/07/2010","US Equity","ADRs","Mid cap","Information Technology","US23703Q2030","B953PM3","3,652,329,709","USD","Analyze"
"GATX","Gatx Corp","","02/21/2001","US Equity","Common stocks","Mid cap","Industrials","US3614481030","2362128","3,647,583,796","USD","Analyze"
"CNM","Core & Main, Inc.","","07/23/2021","US Equity","Common stocks","Mid cap","Industrials","US21874C1027","BNXKS92","3,637,625,884","USD","Analyze"
"MSGS","Madison Square Garden Sports Corp. Class A","","09/17/2015","US Equity","Common stocks","Mid cap","Communication Services","US55825T1034","BYQCZ35","3,625,470,373","USD","Analyze"
"BDC","Belden Inc","","02/08/2001","US Equity","Common stocks","Mid cap","Information Technology","US0774541066","B01WL78","3,605,377,702","USD","Analyze"
"MTG","MGIC Investment Corp","","02/27/2001","US Equity","Common stocks","Mid cap","Financials","US5528481030","2548616","3,595,503,864","USD","Analyze"
"CPG","Crescent Point Energy Corporation","","09/11/2003","US Equity","Common stocks","Mid cap","Energy","CA22576C1014","B67C970","3,594,599,475","USD","Analyze"
"RITM","Rithm Capital Corp.","","05/02/2013","US Equity","Common stocks","Mid cap","Financials","US64828T2015","BRJ9GW0","3,590,876,432","USD","Analyze"
"RITM-A","Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","","07/28/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","3,590,876,432","USD","Analyze"
"RITM-B","Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","","07/28/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","3,590,876,432","USD","Analyze"
"RITM-C","Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","","07/28/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","3,590,876,432","USD","Analyze"
"RITM-D","Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock","","09/15/2021","US Equity","Preferred stocks","Non-convertible","Unknown","","","3,590,876,432","USD","Analyze"
"ADNT","Adient PLC","","10/17/2016","US Equity","Common stocks","Mid cap","Consumer Discretionary","IE00BD845X29","BD845X2","3,586,478,820","USD","Analyze"
"HL","Hecla Mining","","02/21/2001","US Equity","Common stocks","Mid cap","Materials","US4227041062","2418601","3,561,837,383","USD","Analyze"
"INST","Instructure Holdings, Inc.","","12/17/2019","US Equity","Common stocks","Mid cap","Information Technology","US4577901030","BNXH3T8","3,561,493,634","USD","Analyze"
"SEAS","Seaworld Entertainment Inc","","04/19/2013","US Equity","Common stocks","Mid cap","Consumer Discretionary","US81282V1008","B84KWJ4","3,536,660,900","USD","Analyze"
"XPO","XPO Logistics Inc","","05/12/2004","US Equity","Common stocks","Mid cap","Industrials","US9837931008","B6Z1355","3,534,391,831","USD","Analyze"
"FUL","H. B. Fuller","","02/21/2001","US Equity","Common stocks","Mid cap","Materials","US3596941068","2354664","3,527,121,837","USD","Analyze"
"FL","Foot Locker Inc","","02/20/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US3448491049","2980906","3,520,979,711","USD","Analyze"
"HP","Helmerich & Payne Inc","","02/21/2001","US Equity","Common stocks","Mid cap","Energy","US4234521015","2420101","3,516,022,983","USD","Analyze"
"SR","Spire Inc","","03/17/1980","US Equity","Common stocks","Mid cap","Utilities","US84857L1017","BYXJQG9","3,511,133,275","USD","Analyze"
"AYX","Alteryx Inc Class A","","03/24/2017","US Equity","Common stocks","Mid cap","Information Technology","US02156B1035","BYWMQJ2","3,504,084,485","USD","Analyze"
"FHI","Federated Hermes, Inc.","","05/14/1998","US Equity","Common stocks","Mid cap","Financials","US3142111034","2246288","3,502,294,930","USD","Analyze"
"SID","Companhia Siderurgica Nacional-CSN ADRs","","02/11/2013","US Equity","ADRs","Mid cap","Materials","US20440W1053","2220936","3,500,888,020","USD","Analyze"
"TGNA","Tegna Inc","","03/08/2001","US Equity","Common stocks","Mid cap","Communication Services","US87901J1051","BZ0P3Z5","3,500,832,197","USD","Analyze"
"SUN","Sunoco LP","","09/20/2012","US Equity","MLPs","Mid cap","Financials","US86765K1097","BRTR130","3,494,318,455","USD","Analyze"
"NTCO","Natura &Co Holding S.A. ADRs","","01/07/2020","US Equity","ADRs","Mid cap","Consumer Staples","US63884N1081","BL6WJC1","3,492,460,239","USD","Analyze"
"CS","Credit Suisse Group AG ADRs","","09/25/2001","US Equity","ADRs","Mid cap","Financials","US2254011081","","3,489,481,614","USD","Analyze"
"ZWS","Zurn Water Solutions Corporation","","03/29/2012","US Equity","Common stocks","Mid cap","Industrials","US98983L1089","BMV1ZD3","3,484,428,466","USD","Analyze"
"BE","Bloom Energy Corporation Class A","","07/25/2018","US Equity","Common stocks","Mid cap","Industrials","US0937121079","BDD1BB8","3,484,422,096","USD","Analyze"
"NSA","National Storage Affiliates Trust","","04/23/2015","US Equity","REITs","Mid cap","Real Estate","US6378701063","BWWCK85","3,480,375,377","USD","Analyze"
"ALE","Allete Inc","","02/06/2001","US Equity","Common stocks","Mid cap","Utilities","US0185223007","B02R1L6","3,479,829,074","USD","Analyze"
"AVNT","Avient Corporation","","01/04/1999","US Equity","Common stocks","Mid cap","Materials","US05368V1061","BMHWY55","3,457,633,092","USD","Analyze"
"UA","Under Armour Inc Class C","","01/06/2016","US Equity","Common stocks","Mid cap","Consumer Discretionary","US9043112062","BDF9YM2","3,450,490,379","USD","Analyze"
"UAA","Under Armour Inc Class A","","11/18/2005","US Equity","Common stocks","Mid cap","Consumer Discretionary","US9043111072","B0PZN11","3,450,490,379","USD","Analyze"
"LNC","Lincoln National Corp","","02/26/2001","US Equity","Common stocks","Mid cap","Financials","US5341871094","2516378","3,450,415,966","USD","Analyze"
"LNC-D","Lincoln National Corporation Depositary Shares Each Representing a 1/1,000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock, Series D","","12/02/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","3,450,415,966","USD","Analyze"
"DOCN","DigitalOcean Holdings, Inc.","","03/24/2021","US Equity","Common stocks","Mid cap","Information Technology","US25402D1028","BNC23Q1","3,440,974,260","USD","Analyze"
"WBT","Welbilt Inc","","02/18/2016","US Equity","Common stocks","Mid cap","Industrials","US9490901041","BYP5773","3,437,755,786","USD","Analyze"
"CHPT","ChargePoint Holdings, Inc.","","09/16/2019","US Equity","Common stocks","Mid cap","Industrials","US15961R1059","BMC9RZ2","3,437,343,736","USD","Analyze"
"YETI","Yeti Holdings, Inc.","","10/25/2018","US Equity","Common stocks","Mid cap","Consumer Discretionary","US98585X1046","BGR7KH2","3,425,472,300","USD","Analyze"
"WAL","Western Alliance","","06/30/2005","US Equity","Common stocks","Mid cap","Financials","US9576381092","B0CCGJ4","3,425,463,063","USD","Analyze"
"WTM","White Mountains Insurance Group Ltd","","03/13/2001","US Equity","Common stocks","Mid cap","Financials","BMG9618E1075","2339252","3,414,836,585","USD","Analyze"
"BTU","Peabody Energy Corp","","05/22/2001","US Equity","Common stocks","Mid cap","Energy","US7045511000","BDVPZV0","3,412,645,669","USD","Analyze"
"NEU","Newmarket Corp","","02/27/2001","US Equity","Common stocks","Mid cap","Materials","US6515871076","B01CGF1","3,409,069,046","USD","Analyze"
"ESAB","ESAB Corporation","","04/05/2022","US Equity","Common stocks","Mid cap","Industrials","US29605J1060","BJLTMN5","3,403,402,741","USD","Analyze"
"TRTN","Triton International Ltd","","07/13/2016","US Equity","Common stocks","Mid cap","Industrials","BMG9078F1077","BDBBB21","3,400,256,552","USD","Analyze"
"AMN","AMN Healthcare Services Inc","","11/13/2001","US Equity","Common stocks","Mid cap","Health Care","US0017441017","2813552","3,396,192,521","USD","Analyze"
"BMI","Badger Meter Inc","","02/09/2001","US Equity","Common stocks","Mid cap","Information Technology","US0565251081","2069128","3,394,742,824","USD","Analyze"
"CALX","Calix Networks Inc","","03/24/2010","US Equity","Common stocks","Mid cap","Information Technology","US13100M5094","B3S4L67","3,394,278,524","USD","Analyze"
"CWEN","Clearway Energy Inc. Class C","","10/21/2013","US Equity","Common stocks","Mid cap","Utilities","US18539C2044","BGJRH57","3,367,319,581","USD","Analyze"
"CWEN.A","Clearway Energy Inc. Class A","","05/15/2015","US Equity","Common stocks","Mid cap","Utilities","US18539C1053","BGJRH35","3,367,319,581","USD","Analyze"
"GOLF","Acushnet Holdings Corp","","10/28/2016","US Equity","Common stocks","Mid cap","Consumer Discretionary","US0050981085","BD3WG50","3,355,993,054","USD","Analyze"
"KMPR","Kemper Corp","","01/02/2003","US Equity","Common stocks","Mid cap","Financials","US4884011002","B52KRV2","3,350,430,287","USD","Analyze"
"EPRT","Essential Properties Realty Trust Inc.","","06/21/2018","US Equity","Common stocks","Mid cap","Real Estate","US29670E1073","BFFK0X2","3,335,948,952","USD","Analyze"
"EVH","Evolent Health Inc Class A","","06/05/2015","US Equity","Common stocks","Mid cap","Health Care","US30050B1017","BYLY8H1","3,324,909,275","USD","Analyze"
"MTCN","ArcelorMittal 5.50% Mandatorily Convertible Subordinated Notes due 2023","","05/27/2020","US Equity","Exchange traded debt","Short-term","Materials","US03938L3024","BMDWS46","3,315,500,000","USD","Analyze"
"IRT","Independence Realty Trust, Inc","","08/13/2013","US Equity","REITs","Mid cap","Real Estate","US45378A1060","BCRYTK1","3,314,786,317","USD","Analyze"
"ENS","Enersys","","07/30/2004","US Equity","Common stocks","Mid cap","Industrials","US29275Y1029","B020GQ5","3,313,794,426","USD","Analyze"
"AZEK","The AZEK Company Inc. Class A","","06/12/2020","US Equity","Common stocks","Mid cap","Industrials","US05478C1053","BKPVG43","3,304,029,548","USD","Analyze"
"KWR","Quaker Chemical Corp","","02/23/2001","US Equity","Common stocks","Mid cap","Materials","US7473161070","2715186","3,300,077,532","USD","Analyze"
"SIG","Signet Jewelers Ltd","","03/06/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","BMG812761002","B3CTNK6","3,299,385,446","USD","Analyze"
"DOC","Physicians Realty Trust","","07/19/2013","US Equity","REITs","Mid cap","Real Estate","US71943U1043","BC9S149","3,294,997,241","USD","Analyze"
"OI","Owens Illinois Inc","","02/28/2001","US Equity","Common stocks","Mid cap","Materials","US67098H1041","BKLKXD2","3,287,846,444","USD","Analyze"
"SAM","Boston Beer Inc Class A","","03/06/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US1005571070","2113393","3,277,623,179","USD","Analyze"
"JBT","John Bean Technologies Corp","","07/18/2008","US Equity","Common stocks","Mid cap","Industrials","US4778391049","B3BRJZ8","3,267,348,093","USD","Analyze"
"BOND","PIMCO Active Bond ETF","","02/29/2012","US Fixed Income","Broad market","Investment grade","","US72201R7750","","3,262,804,500","USD","Analyze"
"KBH","KB Home","","02/23/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US48666K1097","2485070","3,248,571,247","USD","Analyze"
"NEA","Nuveen AMT-Free Quality Municipal Income Fund CEF","","11/22/2002","US Fixed Income","Municipal bonds","Unconstrained","Financials","AU000000NEA8","B9B4FJ7","3,244,555,703","USD","Analyze"
"S","SentinelOne, Inc.","","12/17/2019","US Equity","Common stocks","Mid cap","Information Technology","US81730H1095","BP7L1B8","3,239,004,624","USD","Analyze"
"ZGN+","Ermenegildo Zegna N.V. Warrants, each whole warrant exercisable for one Ordinary Share at an exercise price of $11.50 per share","","12/20/2021","US Equity","Warrants","Operating Companies","Consumer Discretionary","","","3,238,988,632","USD","Analyze"
"GPS","Gap Inc","","02/21/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US3647601083","2360326","3,237,311,737","USD","Analyze"
"STNG","Scorpio Tankers Inc","","03/31/2010","US Equity","Common stocks","Mid cap","Energy","MHY7542C1306","BHXD297","3,234,838,577","USD","Analyze"
"KRC","Kilroy Realty Corporation","","02/23/2001","US Equity","REITs","Mid cap","Real Estate","US49427F1084","2495529","3,232,775,908","USD","Analyze"
"RDN","Radian Group Inc","","03/05/2001","US Equity","Common stocks","Mid cap","Financials","US7502361014","2173911","3,231,886,600","USD","Analyze"
"SUM","Summit Materials Inc Class A","","03/12/2015","US Equity","Common stocks","Mid cap","Materials","US86614U1007","BW9JPS4","3,229,527,933","USD","Analyze"
"ENIC","Enel Chile ADRs","","04/21/2016","US Equity","ADRs","Mid cap","Utilities","US29278D1054","BYYHKR1","3,223,161,566","USD","Analyze"
"SPR","Spirit Aerosystems Inc","","11/21/2006","US Equity","Common stocks","Mid cap","Industrials","US8485741099","B1HMMS7","3,196,144,589","USD","Analyze"
"ZGN","Ermenegildo Zegna N.V.","","12/20/2021","US Equity","Common stocks","Mid cap","Consumer Discretionary","","BLCY7G1","3,185,572,028","USD","Analyze"
"HRI","Herc Holdings Inc","","11/16/2006","US Equity","Common stocks","Mid cap","Industrials","US42704L1044","BZBZ020","3,168,888,972","USD","Analyze"
"APLE","Apple Hospitality REIT, Inc","","05/18/2015","US Equity","REITs","Mid cap","Real Estate","US03784Y2000","BXRTX56","3,166,990,361","USD","Analyze"
"TEX","Terex Corp","","03/08/2001","US Equity","Common stocks","Mid cap","Industrials","US8807791038","2884224","3,146,175,000","USD","Analyze"
"CNR","Cornerstone Building Brands, Inc.","","01/04/2016","US Equity","Common stocks","Mid cap","Industrials","US21925D1090","BJXSDX7","3,140,549,665","USD","Analyze"
"KD","Kyndryl Holdings, Inc.","","11/04/2021","US Equity","Common stocks","Mid cap","Information Technology","US50155Q1004","BP6JW21","3,130,469,350","USD","Analyze"
"NOMD","Nomad Foods Limited","","09/09/2014","US Equity","Common stocks","Mid cap","Consumer Staples","","BQFJGK5","3,115,422,089","USD","Analyze"
"SEM","Select Medical Holdings Corp","","12/26/2007","US Equity","Common stocks","Mid cap","Health Care","US81619Q1058","B4MF0Q6","3,113,275,310","USD","Analyze"
"SM","SM Energy Company","","03/06/2001","US Equity","Common stocks","Mid cap","Energy","US78454L1008","2764188","3,112,915,688","USD","Analyze"
"LAC","Lithium Americas Corp.","","03/30/2016","US Equity","Common stocks","Mid cap","Materials","CA53680Q2071","BF4X225","3,110,403,065","USD","Analyze"
"GEF","Greif Inc Class A","","02/21/2001","US Equity","Common stocks","Mid cap","Materials","US3976241071","2388016","3,099,231,546","USD","Analyze"
"GEF.B","Greif, Inc Class B","","02/20/2001","US Equity","Common stocks","Mid cap","Materials","US3976242061","2394080","3,099,231,546","USD","Analyze"
"AWR","American States Water","","02/08/2001","US Equity","Common stocks","Mid cap","Utilities","US0298991011","2267171","3,098,424,020","USD","Analyze"
"AWI","Armstrong World Industries Inc","","10/11/2006","US Equity","Common stocks","Mid cap","Industrials","US04247X1028","B1FT462","3,096,163,582","USD","Analyze"
"FSS","Federal Signal Corp","","02/21/2001","US Equity","Common stocks","Mid cap","Industrials","US3138551086","2333986","3,086,944,478","USD","Analyze"
"ESMT","EngageSmart, LLC","","09/23/2021","US Equity","Common stocks","Mid cap","Information Technology","","BMHT1H7","3,076,165,590","USD","Analyze"
"MAIN","Main Street Capital Corp","","10/09/2007","US Equity","BDCs","Mid cap","Financials","","B28BNR6","3,075,401,106","USD","Analyze"
"ZNH","China Southern Airlines ADRs","","02/11/2013","US Equity","ADRs","Mid cap","Industrials","US1694091091","","3,072,468,614","USD","Analyze"
"MOG.A","Moog Inc. Class A","","02/27/2001","US Equity","Common stocks","Mid cap","Industrials","US6153942023","2601218","3,059,360,887","USD","Analyze"
"MOG.B","Moog Inc. Class B","","02/11/2013","US Equity","Common stocks","Mid cap","Industrials","","","3,059,360,887","USD","Analyze"
"BSM","Black Stone Minerals LP","","05/01/2015","US Equity","MLPs","Mid cap","Energy","US09225M1018","BWZWYS0","3,059,284,308","USD","Analyze"
"SPXC","SPX Corp","","03/07/2001","US Equity","Common stocks","Mid cap","Industrials","US7846351044","BQ1L7V3","3,056,968,427","USD","Analyze"
"HI","Hillenbrand Inc","","03/20/2008","US Equity","Common stocks","Mid cap","Industrials","US4315711089","B2QGDP1","3,051,384,155","USD","Analyze"
"WOR","Worthington Industries Inc","","03/13/2001","US Equity","Common stocks","Mid cap","Materials","US9818111026","2981932","3,049,067,190","USD","Analyze"
"NCR","NCR Corp","","02/27/2001","US Equity","Common stocks","Mid cap","Information Technology","US62886E1082","2632650","3,048,875,090","USD","Analyze"
"BNL","Broadstone Net Lease, Inc.","","11/15/2016","US Equity","REITs","Mid cap","Real Estate","US11135E2037","BN93088","3,038,489,293","USD","Analyze"
"PBH","Prestige Brands Holdings Inc","","02/10/2005","US Equity","Common stocks","Mid cap","Health Care","US74112D1019","B0650P3","3,029,953,995","USD","Analyze"
